가가호호 방문하다 
해가 뉘엿뉘엿 지다
해가 돋다
해가 떨어지다
해가 뜨다
해가 바뀌다
해가 저물다
해가 지다
해결을 보다
해결책을 내다
해결책을 모색하다
해고를 당하다
해답을 얻다
해답을 주다
해답을 찾다
해를 넘기다
해를 입다
해명을 요구하다
해박한 지식
해발이 높다
해사하게 웃다
해산이 임박하다
해외로 진출하다
해임을 요구하다
해적판이 나돌다
해직을 당하다
해쭉해쭉 웃다
해충을 박멸하다
해프닝을 벌이다
해프닝이 일어나다
핵무기를 제조하다
핵심을 찌르다
핸드폰을 치다
핸들을 잡다
핸디캡을 주다
햇볕에 그을리다
햇볕에 말리다
햇볕에 바래다
햇볕을 쪼이다
햇볕을 차단하다
햇빛을 가리다
햇빛을 받다
햇살이 따사롭다
행각을 벌이다
행간을 읽다
행동에 옮기다
행동으로 나타내다
행동으로 보이다
행동을 같이하다
행동을 개시하다
행동을 삼가다
행동을 취하다
행렬을 짓다
행방이 묘연하다
행보가 빠르다
행복에 젖다
행복을 느끼다
행사를 벌이다
행사를 치르다
행상을 나가다
행선지를 묻다
행선지를 바꾸다
행실을 바로잡다
행실이 나쁘다
행실이 바르다
행운이 따르다
행을 바꾸다
행장을 풀다
행적을 감추다
행주치마를 두르다
행진을 벌이다
행패를 부리다
향기를 내다
향기를 잃다
향내가 나다
향락에 빠지다
향수를 달래다
향수를 뿌리다
향수병에 걸리다
향수에 젖다
향연을 베풀다
향을 사르다
향을 피우다
향응을 받다
향응을 제공하다
향이 나다
허가가 나다
허가를 내다
허가를 내주다
허가를 얻다
허기를 느끼다
허락을 맡다
허락이 나다
허리띠가 늦다
허리띠를 매다
허리를 굽히다
허리를 숙이다
허리를 펴다
허리에 차다
허리춤을 추키다
허물없이 지내다
허물을 벗다
허벅지를 꼬집다
허상을 보다
허세를 부리다
허위자백을 받다
허장성세를 부리다
허점을 노리다
허점이 많다
허점이 보이다
허탈감에 사로잡히다
허탈하게 웃다
허탕을 치다
허풍을 떨다
허풍이 세다
헌사를 바치다
헐값에 내놓다
헐레벌떡 뛰다
험담을 퍼뜨리다
험담이 퍼지다
헛것이 보이다
헛구역질이 나다
헛소리를 늘어놓다
헛소문을 퍼뜨리다
헤게모니를 장악하다
헤게모니를 쥐다
헤드폰을 끼다
헤드폰을 쓰다
헤살을 놓다
헤살을 치다
헤엄을 치다
헬기를 타다
헬멧을 벗다
헬멧을 쓰다
헹가래를 치다
혀를 날름거리다
혀를 차다
혁명을 일으키다
혁혁한 전과
현기증을 느끼다
현기증이 나다
현수막을 걸다
현실과 타협하다
현실에 눈뜨다
현실에 안주하다
현실을 받아들이다
현실을 직시하다
현직에서 은퇴하다
혈색이 돌다
혈압이 낮다
혈을 짚다
혈전을 벌이다
혈투를 벌이다
혐오감을 느끼다
혐오감을 일으키다
혐의가 농후하다
혐의가 짙다
혐의를 두다
혐의를 뒤집어씌우다
혐의를 받다
혐의를 벗기다
혐의를 씌우다
협공을 당하다
협박을 당하다
협박을 받다
협상에 들어가다
협상에 응하다
협상을 벌이다
협상을 보류하다
협상을 타결하다
협상이 난항을 겪다
협상이 타결되다
협약을 맺다
협의를 벌이다
협의를 이루다
협조를 얻다
협조를 요청하다
협주를 달다
형광등을 끼우다
형극의 길을 가다
형기를 마치다
형벌을 받다
형식을 갖추다
형을 받다
형을 선고하다
형체를 갖추다
형체를 알아보다
형편이 어렵다
형평성을 고려하다
형평에 어긋나다
혜택을 받다
호감을 가지다
호감을 느끼다
호감이 가다
호강을 시키다
호구지책을 마련하다
호기를 부리다
호기심에 끌리다
호기심에 이끌리다
호기심을 유발하다
호기심이 많다
호기심이 발동하다
호들갑을 떨다
호령을 지르다
호루라기를 불다
호르몬을 분비하다
호사를 부리다
호소력을 잃다
호시탐탐 노리다
호연지기를 키우다
호위를 받다
호응을 받다
호응을 얻다
호의를 베풀다
호의를 보이다
호적수를 만나다
호적에 오르다
호적을 두다
호적을 파다
호출을 받다
호텔에 투숙하다
호통을 치다
호평을 받다
호호 웃다
호황을 누리다
호흡을 가다듬다
호흡이 가빠지다
호흡이 가쁘다
호흡이 거칠다
호흡이 끊어지다
호흡이 멈추다
호흡이 멎다
혹사를 당하다
혹평을 받다
혼기가 차다
혼담을 붙이다
혼담이 깨지다
혼담이 들어오다
혼돈에 빠지다
혼돈을 주다
혼동을 주다
혼란에 빠지다
혼란을 주다
혼례를 갖추다
혼례를 올리다
혼례를 치르다
혼사를 치르다
혼선을 빚다
혼선을 일으키다
혼선을 주다
혼선이 빚어지다
혼수상태에 빠지다
혼신의 힘을 다하다
혼연일체를 이루다
혼인날짜를 받다
혼인식을 거행하다
혼자말로 중얼거리다
혼잡을 이루다
혼잣소리를 내다
혼쭐을 내다
혼쭐이 나다
혼찌검이 나다
혼처를 구하다
홀대를 받다
홀딱 넘어가다
홀딱 반하다
홀라당 벗다
홈런을 치다
홍보에 나서다
홍보운동을 펴다
홍보전을 벌이다
홍수가 지다
홍역을 치르다
홑몸이 아니다
화가 나다
화가 치밀다
화가 치솟다
화가 풀리다
화근이 되다
화들짝 놀라다
화딱지가 나다
화력이 세다
화력이 약하다
화를 내다
화를 당하다
화를 면하다
화를 부르다
화를 자초하다
화를 터뜨리다
화를 풀다
화살에 맞다
화살을 던지다
화상을 입다
화술이 능하다
화약을 폭발시키다
화약이 터지다
화염에 싸이다
화염에 휩싸이다
화장독이 오르다
화장을 지우다
화장이 짙다
화장품을 바르다
화재가 나다
화제에 오르다
화질이 깨끗하다
화질이 뛰어나다
화톳불을 피우다
화투를 치다
화투짝을 맞추다
화해를 청하다
화형을 당하다
확고한 의지
확답을 받다
확신에 차다
확신을 주다
확신이 서다
확신이 없다
확약을 받다
확인도장을 받다
확인을 받다
환갑연을 벌이다
환갑을 맞이하다
환경을 보존하다
환경을 보호하다
환난을 극복하다
환대를 받다
환락에 빠지다
환란을 겪다
환부를 건드리다
환부를 드러내다
환상을 보다
환상을 좇다
환상을 주다
환상을 품다
환상이 깨지다
환성을 지르다
환성이 터지다
환송을 받다
환심을 사다
환영을 보다
환자를 받다
환자를 보다
환자를 보살피다
환자를 진찰하다
환호성을 올리다
환호성을 지르다
환호성을 치다
환호성을 터뜨리다
환호성이 일다
활기가 없다
활기가 있다
활기를 돋구다
활기를 띠다
활기에 차다
활력을 불어넣다
활력을 주다
활력이 넘치다
활로를 뚫다
활로를 열다
활로를 찾다
활약이 두드러지다
활을 쏘다
활짝 열리다
황고집을 부리다
황금빛으로 물들다
황달에 걸리다
황무지를 개척하다
황소고집을 부리다
황혼이 깃들다
황혼이 드리우다
황혼이 지다
황혼이 찾아들다
황홀감에 빠지다
황홀경에 빠지다
회담을 벌이다
회담을 치르다
회복기에 들다
회사를 차리다
회신을 받다
회신이 오다
회의가 열리다
회의를 열다
회의를 주재하다
회의에 참석하다
회초리를 들다
회초리를 때리다
회초리를 맞다
회포를 풀다
회한에 빠지다
획을 긋다
횡액에 걸리다
효과가 나다
효과가 느리다
효과가 빠르다
효과가 없다
효과가 있다
효과를 내다
효과음을 내다
효능이 있다
효력을 가지다
효력을 발생하다
효력을 보다
효력을 상실하다
효력을 잃다
효시가 되다
후견을 받다
후계자를 두다
후광이 비치다
후끈 달아오르다
후두둑 떨어지다
후들후들 떨다
후렴을 부르다
후보로 나서다
후보로 세우다
후원금을 내다
후원금을 받다
후원을 받다
후하게 매기다
후환이 두렵다
후회가 들다
후회가 막급하다
후회가 막심하다
훈련을 받다
훈수를 두다
훈수를 받다
훈시를 듣다
훈장을 달다
훈장을 수여하다
훈장을 주다
훌러덩 벗다
훌쩍훌쩍 울다
훌훌 벗다
훼방을 놓다
휘영청 밝다
휘파람을 불다
휘하에 들다
휘하에 모여들다
휴가를 내다
휴가를 얻다
휴가를 주다
휴식을 취하다
흉내를 내다
흉년이 들다
흉을 보다
흉을 잡히다
흉이 있다
흉이 지다
흉허물없이 지내다
흑자를 내다
흘금흘금 쳐다보다
흙을 파다
흠뻑 적시다
흠뻑 젖다
흠뻑 취하다
흠을 내다
흠을 잡다
흠이 없다
흠칫 놀라다
흥건히 젖다
흥미가 있다
흥에 겹다
흥을 깨다
흥을 깨뜨리다
흥을 돋우다
흥이 깨지다
흥이 나다
흥이 일다
흥정을 붙이다
흥정이 깨지다
희망에 차다
희망을 가지다
희망을 버리다
희망을 잃다
희망이 실현되다
희비가 엇갈리다
희색이 만면하다
희생을 치르다
히스테리를 부리다
히죽 웃다
히트를 치다
힐끔 쳐다보다
힐끗힐끗 쳐다보다
힘에 부치다
힘을 기울이다
힘을 빼다
힘을 쏟다
힘을 쓰다
힘을 합하다
힘이 되다
힘이 빠지다
